MAE,RMSE,R2,Bias
0.3396533766937348,0.5299834992624716,0.8317043440257026,-0.0853870197122652
0.3171345862588071,0.4866605037915286,0.8515455457119148,-0.06732229224718253
0.27513768724950055,0.4085726407995814,0.89775043262007,-0.06775009466832119
0.2788467321933616,0.42920384174242454,0.8845214313498787,-0.0416611871188628
0.3434879008388814,0.5025852233067373,0.869748735980792,-0.004130667030048861
0.2885761099261723,0.4366050416576332,0.8720522476946518,-0.04009302133433921
0.333251115184094,0.5046584990333192,0.8599369703426483,-0.0350964038246059
0.3821873389311167,0.571873982921238,0.8141927088445046,-0.002914581906203621
0.3764705277822004,0.549293025358642,0.8285197550179916,-0.003945358566346528
0.2948879416026334,0.46232967194929786,0.865347487263873,-0.08672325219085301
0.33786415380747237,0.5304662404429759,0.8415726780307523,-0.07662748844049137
0.33035783499871896,0.4969281879501064,0.8697489119541454,-0.0927715902643731
0.3121206610882763,0.48914745347032906,0.8563679911988148,-0.12207307155281985
0.3136220114882105,0.46860456799786465,0.8659084853729729,0.011859152459265136
0.32260319157141565,0.5170571118989858,0.8275448286406316,-0.16687766491196135
0.32137768061728506,0.4873715384892226,0.8585015111490151,0.00488997841440484
0.27944064997170726,0.41634167458950316,0.9029987575513551,-0.049407256862248804
0.31459030425050727,0.46867456844741506,0.845897268430695,-0.01649659036873149
0.32170537767313057,0.4884414176488822,0.8416243071150562,-0.029592860868522582
0.36223961099263585,0.5564736154893993,0.8227218356670476,-0.06960919053280125
0.3494898627205366,0.5355707274557984,0.8322594164837986,-0.0367604654342997
0.34095640595596577,0.5329597481458861,0.8053511224543407,-0.13987882873320356
0.3357492046652199,0.5170779983086519,0.8498906157974879,-0.05402440197828923
0.3300653673780327,0.5023725745582934,0.8512065175086884,-0.02100515155171955
0.3209040176373639,0.4735025722927056,0.8558286688768307,0.04279535555083115
0.3217043117378782,0.49741254571254423,0.857013160129805,-0.044827188624235084
0.31544859649086304,0.48622809853628624,0.819863176142118,0.032687261680273146
0.2714165877690987,0.4139953867281455,0.8993457257977636,-0.0647946718044685
0.2936831780502118,0.4606904096170285,0.8305289526467572,-0.05700313957873332
0.3448467860449865,0.5195581862080991,0.8406911362816829,-0.012371775595540497
0.2885101115268221,0.43794184052318014,0.8834156417965958,-0.06061558494536107
0.3106943324672222,0.47479710410018483,0.86643932148013,-0.07364853400573944
0.3173259999021319,0.4965903119951436,0.8469521243095243,-0.1078710744471888
0.3173830024032644,0.4658585410907456,0.8653776812331948,-0.045202157697029025
0.32945264883033376,0.5059364510119752,0.8483458255069307,-0.025533930983277164
0.30105858735545216,0.4532442985548149,0.8694794225396547,-0.0103376177501299
0.3119608645067518,0.48807844542912804,0.8498893089347755,-0.08102402124445639
0.33573138314595885,0.5109015792351763,0.829755107060652,-0.026114200201476197
0.33002688046095213,0.48203444671976453,0.872605443110842,-0.02077609890041265
0.3589754357990724,0.5361616930420573,0.846190621490525,-0.012615745570591117
0.3390243968820473,0.5197066185678347,0.8436796756580809,-0.014378467969546472
0.33175255323750585,0.4926682366699254,0.8557252500872182,-0.034723713130130306
0.3363269996000978,0.52615164809658,0.8331881452705581,-0.09996716506299994
0.2892786937803647,0.4529978367763401,0.8597117611813414,-0.028554901503425004
0.2992207770400115,0.4698052514921967,0.8630672607273825,-0.10020030683678507
0.26978295022399373,0.41625491198995307,0.8728505826245079,-0.05427445127181076
0.2958257344190437,0.466196141978559,0.8551250057019174,-0.06579498056650178
0.3370180089152433,0.5057507109761649,0.8662376462827629,-0.06485589479120098
0.3160568304314683,0.47806989975213515,0.8634059934803259,-0.009505771784501633
0.3403694136475198,0.516290292184162,0.8447592798849175,-0.0030557108716326243
0.33396225759772935,0.5075589739414145,0.8512755478655798,-0.02384956409747717
0.32218396025173707,0.4770488463366982,0.8810706181361027,-0.009010146006379593
0.26828636054791155,0.4195067426504752,0.8635308696047456,-0.1106579975325129
0.27706223618911374,0.4175799530962443,0.8879864566292145,-0.06758977421946305
0.27840384961836373,0.4148847090649986,0.8953233013278313,-0.050730857291376774
0.30834176490072707,0.4716265782595079,0.8609140081374104,-0.06618606309458996
0.30617536169764414,0.4782982998993555,0.849814618072509,-0.09326216227237152
0.30900094985929943,0.4785658490063997,0.847429139570396,-0.08254111896112076
0.32602300551339475,0.5004633623892655,0.857265076950838,-0.07910194099485998
0.3459979033759407,0.5217695904952194,0.8629101774852077,0.028038402492289765
0.31344143191981183,0.4825590422194235,0.8610077809680464,-0.09643704316346509
0.3082500333504407,0.4750459805494497,0.8683149273091508,-0.06753193863094906
0.2859889560879136,0.42358542125546444,0.890845133605924,-0.012567142605845174
0.31159293552510975,0.46849716905752975,0.8658552458087294,-0.061582714019570994
0.3112092708263884,0.47041910060627407,0.8737628105595971,-0.0375030833660813
0.30866151586804,0.4578248439938007,0.8720706755193333,-0.05418348186707856
0.3004160053139334,0.4633271740349412,0.8650613454551221,-0.04476725776939153
0.32746709186644146,0.49447626031986025,0.8434666398277184,-0.056912030661372695
0.33067196012784233,0.5010444846129393,0.8377239865371557,-0.03730080983086184
0.2983168264206464,0.46479961055899927,0.8685050880216207,-0.08311474884047891
0.3132034785434776,0.4817374861806686,0.8547306860461404,-0.06436513324682126
0.333314046543676,0.5113020740466033,0.8353793969854797,-0.0360226521631525
0.30535989338282843,0.4562222996623614,0.8731870284635035,-0.009901932721354013
0.31401416933010834,0.47760155736883453,0.8528432961983342,-0.03710020267385815
0.2867844741584587,0.4449373138499561,0.8848567151145939,-0.061700392342946685
0.2914946969393021,0.4528920850000861,0.8653989340059324,-0.04012911403873126
0.3041674953444424,0.4514535429049997,0.8666096858856489,-0.026204076171171622
0.3417764332854109,0.5331443756740172,0.7956448731526481,-0.07790002091756212
0.29487574089802443,0.449987202594017,0.8579000489995586,-0.03143527890560867
0.27981302024296906,0.418228257833723,0.8961710164477004,-0.045003242063165444
0.29939936738766315,0.450391078492772,0.8904641316954947,0.0004889939573870139
0.32452727084838723,0.502896188056552,0.8616818309229102,-0.09811876543751509
0.3371636250709874,0.507674283647043,0.843244851704111,-0.08251077586909619
0.36837577071184785,0.5459900113871222,0.8377918625581354,-0.026807732633971182
0.30585057441597724,0.45698103138760016,0.8577394034468573,-0.026496128953325867
0.2978975271225893,0.4724928186284683,0.8746900348681375,-0.09956059157537837
0.3256015496683325,0.5028583315487487,0.8451150402599087,-0.060340439147118945
0.3560493108491232,0.5372986338476764,0.8055060729140006,-0.007290400553107384
0.29841377603732894,0.4588915644755957,0.8897604791846878,-0.02643201552250701
0.3419453208624987,0.5099433377882051,0.8472536523800601,-0.02888276910010984
