payload_kg,downhill_front_slope_deg,COM_x_m,COM_z_m,front_edge_margin_m,front_static_tip_deg,lateral_static_tip_deg
0.15000000000000002,10.0,0.004968944099378883,0.5826086956521739,0.34630142366177635,37.62233796396424,38.59456896329064
0.15000000000000002,10.5,0.004968944099378883,0.5826086956521739,0.34105091667964027,37.62233796396424,38.59456896329064
0.15000000000000002,11.0,0.004968944099378883,0.5826086956521739,0.3357833975334287,37.62233796396424,38.59456896329064
0.15000000000000002,11.5,0.004968944099378883,0.5826086956521739,0.33049797710594414,37.62233796396424,38.59456896329064
0.15000000000000002,12.0,0.004968944099378883,0.5826086956521739,0.3251937547537387,37.62233796396424,38.59456896329064
0.15000000000000002,12.5,0.004968944099378883,0.5826086956521739,0.3198698176651692,37.62233796396424,38.59456896329064
0.15000000000000002,13.0,0.004968944099378883,0.5826086956521739,0.31452524020138006,37.62233796396424,38.59456896329064
0.15000000000000002,13.5,0.004968944099378883,0.5826086956521739,0.30915908321916225,37.62233796396424,38.59456896329064
0.15000000000000002,14.0,0.004968944099378883,0.5826086956521739,0.3037703933745941,37.62233796396424,38.59456896329064
0.15000000000000002,14.5,0.004968944099378883,0.5826086956521739,0.29835820240631983,37.62233796396424,38.59456896329064
0.15000000000000002,15.0,0.004968944099378883,0.5826086956521739,0.2929215263972714,37.62233796396424,38.59456896329064
0.15000000000000002,15.5,0.004968944099378883,0.5826086956521739,0.2874593650135848,37.62233796396424,38.59456896329064
0.15000000000000002,16.0,0.004968944099378883,0.5826086956521739,0.2819707007194026,37.62233796396424,38.59456896329064
0.15000000000000002,16.5,0.004968944099378883,0.5826086956521739,0.2764544979661918,37.62233796396424,38.59456896329064
0.15000000000000002,17.0,0.004968944099378883,0.5826086956521739,0.2709097023551408,37.62233796396424,38.59456896329064
