assumed_tau_s,speed_m_s,distance_to_90pct_m,minimum_dwell_90pct_s,minimum_dwell_95pct_s
5.0,0.18999999999999997,2.187455838344343,11.51292546497023,14.978661367769954
5.0,0.19499999999999998,2.2450204656691946,11.51292546497023,14.978661367769954
5.0,0.19999999999999996,2.3025850929940455,11.51292546497023,14.978661367769954
5.0,0.20499999999999996,2.360149720318897,11.51292546497023,14.978661367769954
5.0,0.20999999999999996,2.4177143476437477,11.51292546497023,14.978661367769954
5.0,0.21499999999999997,2.4752789749685986,11.51292546497023,14.978661367769954
5.0,0.21999999999999997,2.5328436022934504,11.51292546497023,14.978661367769954
5.0,0.22499999999999995,2.5904082296183013,11.51292546497023,14.978661367769954
5.0,0.22999999999999995,2.647972856943152,11.51292546497023,14.978661367769954
5.0,0.23499999999999996,2.7055374842680036,11.51292546497023,14.978661367769954
5.0,0.23999999999999996,2.7631021115928545,11.51292546497023,14.978661367769954
5.0,0.24499999999999997,2.820666738917706,11.51292546497023,14.978661367769954
5.0,0.24999999999999997,2.8782313662425567,11.51292546497023,14.978661367769954
5.0,0.25499999999999995,2.9357959935674076,11.51292546497023,14.978661367769954
5.0,0.25999999999999995,2.9933606208922594,11.51292546497023,14.978661367769954
5.0,0.26499999999999996,3.0509252482171103,11.51292546497023,14.978661367769954
5.0,0.26999999999999996,3.1084898755419617,11.51292546497023,14.978661367769954
5.0,0.27499999999999997,3.1660545028668126,11.51292546497023,14.978661367769954
5.0,0.27999999999999997,3.223619130191664,11.51292546497023,14.978661367769954
5.0,0.285,3.281183757516515,11.51292546497023,14.978661367769954
5.0,0.29,3.3387483848413666,11.51292546497023,14.978661367769954
5.0,0.295,3.3963130121662175,11.51292546497023,14.978661367769954
5.0,0.3,3.453877639491069,11.51292546497023,14.978661367769954
5.0,0.305,3.5114422668159198,11.51292546497023,14.978661367769954
5.0,0.31,3.569006894140771,11.51292546497023,14.978661367769954
5.0,0.315,3.626571521465622,11.51292546497023,14.978661367769954
5.0,0.31999999999999995,3.6841361487904725,11.51292546497023,14.978661367769954
5.0,0.32499999999999996,3.7417007761153243,11.51292546497023,14.978661367769954
5.0,0.32999999999999996,3.7992654034401756,11.51292546497023,14.978661367769954
5.0,0.33499999999999996,3.8568300307650265,11.51292546497023,14.978661367769954
5.0,0.33999999999999997,3.9143946580898774,11.51292546497023,14.978661367769954
5.0,0.345,3.9719592854147288,11.51292546497023,14.978661367769954
5.0,0.35,4.02952391273958,11.51292546497023,14.978661367769954
5.0,0.355,4.087088540064431,11.51292546497023,14.978661367769954
5.0,0.36,4.144653167389282,11.51292546497023,14.978661367769954
5.0,0.365,4.202217794714134,11.51292546497023,14.978661367769954
5.0,0.37,4.2597824220389855,11.51292546497023,14.978661367769954
5.0,0.37499999999999994,4.3173470493638355,11.51292546497023,14.978661367769954
5.0,0.37999999999999995,4.374911676688686,11.51292546497023,14.978661367769954
5.0,0.38499999999999995,4.432476304013538,11.51292546497023,14.978661367769954
5.0,0.38999999999999996,4.490040931338389,11.51292546497023,14.978661367769954
5.0,0.39499999999999996,4.54760555866324,11.51292546497023,14.978661367769954
5.0,0.39999999999999997,4.605170185988091,11.51292546497023,14.978661367769954
5.0,0.40499999999999997,4.662734813312943,11.51292546497023,14.978661367769954
5.0,0.41,4.720299440637794,11.51292546497023,14.978661367769954
5.0,0.415,4.7778640679626445,11.51292546497023,14.978661367769954
5.0,0.42,4.835428695287496,11.51292546497023,14.978661367769954
5.0,0.42499999999999993,4.892993322612346,11.51292546497023,14.978661367769954
5.0,0.42999999999999994,4.950557949937197,11.51292546497023,14.978661367769954
5.0,0.43499999999999994,5.008122577262049,11.51292546497023,14.978661367769954
5.0,0.43999999999999995,5.065687204586901,11.51292546497023,14.978661367769954
